,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y
0,327.768,329.95,329.874,470.409,213.401,470.46,185.329,649.179,0.0,0.0,442.378,464.428,490.568,623.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.672,309.741,349.927,307.797,265.515,331.931,378.095,327.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,327.762,329.959,329.885,470.394,213.397,470.442,187.285,645.205,0.0,0.0,442.369,464.431,490.586,627.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.669,309.749,349.925,307.801,265.526,331.939,378.095,327.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,327.787,331.853,329.848,470.451,213.417,470.467,185.33,649.209,0.0,0.0,442.371,464.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.69,309.775,348.032,309.719,265.518,333.869,378.091,327.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,327.777,331.852,329.856,470.432,215.311,470.442,187.26,649.181,0.0,0.0,442.367,464.468,488.504,625.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.687,309.791,348.029,309.721,265.531,331.944,378.108,327.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,327.776,331.848,329.847,470.447,215.307,470.452,187.257,649.193,0.0,0.0,442.37,464.474,488.484,621.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.688,309.791,348.029,309.711,265.528,331.944,378.11,327.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,327.777,329.967,329.827,470.436,213.406,470.435,187.31,645.195,0.0,0.0,442.355,464.461,488.563,635.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.69,309.768,348.033,309.708,265.532,331.94,378.117,327.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,327.814,329.88,329.818,470.396,213.419,470.421,187.325,647.178,0.0,0.0,442.352,462.474,486.531,629.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.713,309.706,349.966,307.728,265.55,331.914,378.099,327.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,327.82,329.864,329.818,470.435,213.41,470.465,187.319,649.178,0.0,0.0,442.381,462.456,480.521,619.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.723,307.781,349.983,305.793,265.541,331.872,378.101,327.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,327.825,329.853,327.94,470.409,213.392,470.495,187.318,649.216,0.0,0.0,442.382,462.404,478.47,611.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.724,307.774,349.992,305.78,265.526,329.976,378.115,327.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,327.831,329.863,327.915,470.392,213.394,470.483,187.323,649.217,0.0,0.0,442.373,460.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.73,307.775,350.011,305.79,265.539,329.967,378.115,327.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,327.866,329.949,327.869,468.416,213.413,472.393,189.291,651.195,0.0,0.0,442.389,460.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.794,309.741,351.977,309.742,265.583,331.898,378.152,327.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,327.887,329.975,327.878,468.428,215.328,472.395,187.324,649.221,0.0,0.0,442.381,460.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.834,309.786,351.981,309.814,265.6,331.855,378.177,327.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,327.881,331.924,327.889,468.417,215.367,472.408,189.267,649.217,0.0,0.0,442.383,458.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.847,311.717,351.934,311.784,265.617,329.937,378.157,327.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,327.897,331.959,327.898,466.473,215.368,472.4,189.276,649.217,0.0,0.0,442.365,458.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.742,311.739,351.99,311.827,265.651,329.897,380.055,327.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,329.855,333.887,327.918,466.41,215.352,472.401,187.316,649.204,0.0,0.0,442.37,458.417,476.472,607.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.784,311.734,357.974,311.858,267.613,329.898,382.109,329.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,329.855,333.886,327.919,464.474,215.358,472.401,187.317,649.208,0.0,0.0,442.366,458.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.785,311.735,357.974,311.858,267.612,329.9,382.108,329.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,329.906,333.92,327.942,466.407,215.386,472.389,187.292,649.184,0.0,0.0,442.356,458.407,480.493,607.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.786,311.703,359.889,311.851,267.685,329.898,382.129,329.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,329.934,333.893,329.812,464.441,215.391,472.391,187.324,649.175,0.0,0.0,442.349,458.366,480.484,615.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.749,311.693,359.908,311.855,269.593,329.895,384.066,329.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
