,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y
0,341.949,408.239,343.931,520.647,149.111,530.702,0.0,0.0,0.0,0.0,540.758,538.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.676,360.025,394.063,362.012,235.495,376.095,444.347,380.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,341.949,408.239,343.931,520.647,149.111,530.702,0.0,0.0,0.0,0.0,540.758,538.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.676,360.025,394.063,362.012,235.495,376.095,444.347,380.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,341.949,408.239,343.931,520.647,149.111,530.702,0.0,0.0,0.0,0.0,540.758,538.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.676,360.025,394.063,362.012,235.495,376.095,444.347,380.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,341.949,408.239,343.931,520.647,149.111,530.702,0.0,0.0,0.0,0.0,540.758,538.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.676,360.025,394.063,362.012,235.495,376.095,444.347,380.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,341.949,408.239,343.931,520.647,149.111,530.702,0.0,0.0,0.0,0.0,540.758,538.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.676,360.025,394.063,362.012,235.495,376.095,444.347,380.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,341.949,408.239,343.931,520.647,149.111,530.702,0.0,0.0,0.0,0.0,540.758,538.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.676,360.025,394.063,362.012,235.495,376.095,444.347,380.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,341.949,408.239,343.931,520.647,149.111,530.702,0.0,0.0,0.0,0.0,540.758,538.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.676,360.025,394.063,362.012,235.495,376.095,444.347,380.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,341.949,408.239,343.931,520.647,149.111,530.702,0.0,0.0,0.0,0.0,540.758,538.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.676,360.025,394.063,362.012,235.495,376.095,444.347,380.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,321.827,305.751,329.83,408.196,245.5,408.102,219.475,526.724,0.0,0.0,412.253,408.171,436.295,530.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.754,289.71,341.915,289.724,283.737,303.76,362.104,309.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,321.825,305.75,329.829,408.198,245.498,408.108,219.476,526.726,0.0,0.0,412.25,408.17,436.296,530.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.752,289.712,341.915,289.724,283.736,303.762,362.103,307.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,319.867,305.789,329.839,408.205,245.505,408.151,219.478,528.705,0.0,0.0,412.264,408.173,436.33,528.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.773,291.746,341.895,289.707,283.714,309.771,362.107,309.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,319.864,305.798,329.831,408.197,245.491,408.135,219.475,528.68,0.0,0.0,412.246,408.168,436.328,528.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.78,291.747,341.896,289.714,283.728,309.724,362.105,309.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,321.808,305.787,329.823,408.196,245.482,408.137,219.484,526.696,0.0,0.0,412.249,408.164,436.334,528.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.757,293.654,341.903,289.695,283.707,309.82,362.101,309.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,321.803,305.778,329.829,408.203,245.495,408.156,219.468,526.733,0.0,0.0,412.252,408.179,436.343,528.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.759,293.646,341.906,289.692,283.7,309.821,362.099,309.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,321.816,307.763,329.83,408.196,245.491,408.153,219.461,526.711,0.0,0.0,412.236,408.166,438.255,528.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.754,293.66,341.914,289.699,283.68,309.771,362.102,309.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,321.83,307.754,329.83,408.188,245.491,408.146,219.464,526.714,0.0,0.0,412.237,408.157,438.269,528.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.767,293.671,341.908,289.705,283.669,309.776,362.084,309.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,319.864,305.769,329.829,408.188,245.476,408.156,219.465,528.695,0.0,0.0,412.251,408.161,436.345,528.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.743,293.69,341.896,289.681,283.691,311.718,362.105,309.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,319.851,305.751,329.841,408.178,245.484,408.151,219.446,528.722,0.0,0.0,412.259,408.151,438.273,526.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.762,293.662,341.891,287.738,283.701,309.812,362.106,309.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,319.802,303.755,329.843,408.188,245.481,408.178,219.475,528.701,0.0,0.0,412.262,408.156,438.263,526.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.828,293.64,341.879,287.686,283.702,309.822,362.121,309.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,317.879,303.759,329.853,408.174,245.502,408.161,219.486,528.682,0.0,0.0,412.252,408.145,438.285,526.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.815,293.639,341.867,287.689,283.698,311.695,362.114,309.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,317.878,303.749,329.857,408.176,245.505,408.16,219.484,528.68,0.0,0.0,412.255,408.153,438.288,526.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.823,291.75,341.865,287.693,283.693,309.823,362.113,309.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,319.797,303.743,329.863,408.179,245.52,408.17,219.485,528.683,0.0,0.0,412.266,408.152,438.326,526.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.834,291.745,341.868,287.703,283.696,309.825,362.11,309.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,317.878,303.784,329.846,408.183,245.501,408.176,221.41,528.704,0.0,0.0,412.267,408.145,438.329,526.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.793,293.673,341.861,289.669,283.66,311.747,362.082,309.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,317.879,303.787,329.849,408.185,245.504,408.178,221.402,528.688,0.0,0.0,412.271,408.152,438.331,526.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.795,293.672,341.861,289.669,283.659,311.749,362.084,309.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,319.805,303.777,329.854,408.189,245.511,408.189,219.488,528.707,0.0,0.0,412.279,408.153,440.232,524.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.826,293.669,341.861,289.664,283.668,311.744,362.094,309.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,319.797,303.744,329.857,408.19,245.515,408.186,221.396,528.685,0.0,0.0,412.275,408.155,440.237,526.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.822,293.659,341.858,287.738,283.671,311.763,362.095,309.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,319.807,303.733,329.852,408.201,245.497,408.207,219.484,528.689,0.0,0.0,412.286,408.158,440.243,526.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.798,293.65,341.843,287.726,281.751,311.735,362.085,309.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,317.874,301.81,329.837,408.196,245.48,408.228,221.409,528.734,0.0,0.0,412.263,408.142,440.235,526.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.782,293.642,339.935,287.72,281.745,311.733,362.052,309.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,317.88,301.804,329.83,408.199,245.473,408.232,221.422,528.73,0.0,0.0,412.261,408.145,440.245,526.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.785,293.641,339.94,287.722,281.743,311.731,362.054,309.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,317.844,301.798,329.808,408.207,243.544,408.262,221.472,530.714,0.0,0.0,412.246,408.131,438.365,526.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.763,293.65,339.921,287.726,281.751,311.785,362.072,309.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,317.83,303.778,327.926,408.193,243.534,408.26,223.437,528.728,0.0,0.0,412.187,406.221,440.231,526.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.717,293.692,337.935,289.669,281.723,311.832,362.032,309.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,317.803,303.791,327.928,408.202,243.537,408.279,225.411,528.705,0.0,0.0,412.191,406.227,438.357,526.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.863,293.71,337.889,289.692,281.699,311.806,362.019,309.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,317.799,303.785,327.922,408.203,243.534,408.283,225.409,528.697,0.0,0.0,412.191,406.224,438.363,524.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.86,293.709,337.885,289.694,281.688,311.799,362.017,309.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,317.791,303.798,327.922,408.209,243.525,410.131,225.425,528.716,0.0,0.0,412.213,408.111,438.363,526.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.841,293.716,337.877,289.705,281.676,311.795,362.003,307.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,315.896,305.744,327.909,408.217,243.515,410.131,225.462,528.674,0.0,0.0,412.185,408.126,438.347,526.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.829,293.75,335.897,291.662,281.609,311.746,361.958,307.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,317.82,305.779,327.91,408.225,243.511,410.139,225.455,528.703,0.0,0.0,412.194,408.135,438.343,526.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.716,293.756,335.925,291.694,281.616,311.704,361.955,305.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,315.886,305.767,327.884,408.23,243.498,410.135,227.413,528.679,0.0,0.0,412.189,408.145,438.333,526.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.827,293.735,335.882,291.703,281.589,311.691,361.932,305.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,315.865,305.761,327.881,408.24,243.494,410.15,227.415,528.685,0.0,0.0,412.182,408.145,438.32,528.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.773,293.752,335.875,291.676,279.739,311.728,361.945,305.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,315.793,305.752,327.859,408.238,243.482,410.156,227.416,528.7,0.0,0.0,410.273,408.141,438.31,526.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.73,293.746,333.893,291.66,279.731,311.819,361.932,305.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,313.891,305.772,327.852,408.239,243.475,410.168,225.462,530.677,0.0,0.0,410.262,408.137,438.29,526.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.681,293.742,331.96,289.711,279.712,311.824,361.932,305.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,313.882,305.802,327.832,408.24,243.469,410.162,225.469,528.72,0.0,0.0,410.239,408.137,438.294,526.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.676,293.742,331.957,289.724,279.711,311.84,361.929,307.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,313.884,305.803,327.837,408.243,243.475,410.162,225.469,528.713,0.0,0.0,410.242,408.144,438.29,526.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.677,293.742,331.959,289.726,279.71,311.84,360.07,307.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,313.87,307.797,327.826,408.235,243.469,410.155,225.467,528.718,0.0,0.0,410.228,408.139,438.288,526.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.83,295.637,331.926,291.683,279.682,313.747,360.026,307.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,313.874,309.714,327.827,408.234,243.467,410.154,225.463,528.725,0.0,0.0,410.228,408.131,438.273,526.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.833,295.654,331.921,291.709,279.685,313.752,360.017,307.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,313.877,309.727,327.828,408.233,241.54,410.157,225.47,528.727,0.0,0.0,410.223,408.129,438.273,526.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.834,295.653,331.919,291.704,279.684,313.751,360.023,307.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,313.872,309.727,327.832,408.233,243.469,410.153,225.472,528.732,0.0,0.0,410.226,408.129,438.273,526.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.83,295.66,331.916,291.708,279.69,313.741,360.023,307.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,313.87,309.743,327.826,408.23,243.471,410.149,227.406,528.711,0.0,0.0,410.228,408.134,438.284,526.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.642,295.665,331.931,291.736,279.69,313.732,360.033,307.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,313.871,309.743,327.827,408.234,243.472,410.15,227.407,528.71,0.0,0.0,410.231,408.144,438.283,526.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.642,295.664,331.932,291.736,279.692,313.731,360.035,307.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,313.87,309.777,327.843,408.238,243.472,410.127,225.462,528.699,0.0,0.0,410.245,408.16,438.28,526.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.655,295.688,331.945,293.661,279.703,311.843,360.05,307.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,313.867,309.781,327.846,408.237,243.48,408.272,225.459,528.686,0.0,0.0,410.249,408.169,438.284,526.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.656,295.689,331.931,293.664,279.705,311.838,360.048,307.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,313.869,309.815,327.889,408.238,243.528,408.266,225.471,528.675,0.0,0.0,410.275,408.169,438.289,526.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.67,295.708,331.934,293.677,279.712,311.816,360.079,309.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,313.869,309.816,327.893,408.233,243.53,408.263,227.407,526.736,0.0,0.0,410.274,408.157,438.287,526.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.669,295.705,331.934,293.675,279.71,311.811,360.08,309.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,313.867,309.817,327.894,408.229,243.531,408.259,227.399,526.732,0.0,0.0,410.268,408.15,438.29,528.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.669,295.701,331.932,293.674,279.707,311.798,360.079,309.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,313.867,309.822,327.895,408.219,243.529,408.253,227.4,526.72,0.0,0.0,410.266,408.133,438.286,526.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.67,295.703,331.933,293.676,279.71,311.799,360.078,309.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,313.869,311.685,327.905,408.224,245.456,410.135,229.383,528.697,0.0,0.0,410.283,406.229,438.324,526.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.665,295.719,331.935,293.683,279.695,311.824,360.082,307.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,313.869,311.696,327.904,408.231,245.455,410.15,229.392,528.699,0.0,0.0,410.284,406.229,438.338,526.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.665,295.724,331.932,293.701,279.695,311.836,360.069,307.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
